file,class,isosurface_points,isosurface_cells
data/vtk/meningioma/Tr-me_1139.vtk,meningioma,27256,53772
data/vtk/meningioma/Tr-me_114.vtk,meningioma,48474,96688
data/vtk/meningioma/Tr-me_1140.vtk,meningioma,69764,139128
data/vtk/meningioma/Tr-me_1141.vtk,meningioma,39174,77836
data/vtk/meningioma/Tr-me_1142.vtk,meningioma,40160,79828
data/vtk/meningioma/Tr-me_1143.vtk,meningioma,60564,120560
data/vtk/meningioma/Tr-me_1144.vtk,meningioma,37098,73480
data/vtk/meningioma/Tr-me_1145.vtk,meningioma,45350,90044
data/vtk/meningioma/Tr-me_1146.vtk,meningioma,121370,242348
data/vtk/meningioma/Tr-me_1147.vtk,meningioma,30920,61168
data/vtk/meningioma/Tr-me_1148.vtk,meningioma,34144,67868
data/vtk/meningioma/Tr-me_1149.vtk,meningioma,58092,115716
data/vtk/meningioma/Tr-me_115.vtk,meningioma,23196,45904
data/vtk/meningioma/Tr-me_1150.vtk,meningioma,60876,121404
data/vtk/meningioma/Tr-me_1151.vtk,meningioma,48106,95972
data/vtk/meningioma/Tr-me_1152.vtk,meningioma,41320,82100
data/vtk/meningioma/Tr-me_1153.vtk,meningioma,36768,73036
data/vtk/meningioma/Tr-me_1154.vtk,meningioma,36962,73196
data/vtk/meningioma/Tr-me_1155.vtk,meningioma,25254,49888
data/vtk/meningioma/Tr-me_1156.vtk,meningioma,43918,87184
data/vtk/meningioma/Tr-me_1157.vtk,meningioma,40436,80644
data/vtk/meningioma/Tr-me_1158.vtk,meningioma,59048,117504
data/vtk/meningioma/Tr-me_1159.vtk,meningioma,42122,84080
data/vtk/meningioma/Tr-me_116.vtk,meningioma,20222,39920
data/vtk/meningioma/Tr-me_1160.vtk,meningioma,22142,43744
data/vtk/meningioma/Tr-me_1161.vtk,meningioma,45200,89844
data/vtk/meningioma/Tr-me_1162.vtk,meningioma,49626,98660
data/vtk/meningioma/Tr-me_1163.vtk,meningioma,158900,317716
data/vtk/meningioma/Tr-me_1164.vtk,meningioma,33662,66724
data/vtk/meningioma/Tr-me_1165.vtk,meningioma,65625,130332
data/vtk/meningioma/Tr-me_1166.vtk,meningioma,181822,362804
data/vtk/meningioma/Tr-me_1167.vtk,meningioma,43066,85860
data/vtk/meningioma/Tr-me_1168.vtk,meningioma,140254,279492
data/vtk/meningioma/Tr-me_1169.vtk,meningioma,32952,65448
data/vtk/meningioma/Tr-me_117.vtk,meningioma,32094,63744
data/vtk/meningioma/Tr-me_1170.vtk,meningioma,35278,70552
data/vtk/meningioma/Tr-me_1171.vtk,meningioma,32870,65292
data/vtk/meningioma/Tr-me_1172.vtk,meningioma,33176,66140
data/vtk/meningioma/Tr-me_1173.vtk,meningioma,62756,125436
data/vtk/meningioma/Tr-me_1174.vtk,meningioma,44512,88356
data/vtk/meningioma/Tr-me_1175.vtk,meningioma,41928,83160
data/vtk/meningioma/Tr-me_1176.vtk,meningioma,59143,117680
data/vtk/meningioma/Tr-me_1177.vtk,meningioma,44704,88404
data/vtk/meningioma/Tr-me_1178.vtk,meningioma,24160,47660
data/vtk/meningioma/Tr-me_1179.vtk,meningioma,31558,62504
data/vtk/meningioma/Tr-me_118.vtk,meningioma,34134,68136
data/vtk/meningioma/Tr-me_1180.vtk,meningioma,59488,118332
data/vtk/meningioma/Tr-me_1181.vtk,meningioma,47414,93944
data/vtk/meningioma/Tr-me_1182.vtk,meningioma,26132,51740
data/vtk/meningioma/Tr-me_1183.vtk,meningioma,54112,107716
data/vtk/meningioma/Tr-me_1184.vtk,meningioma,42066,83520
data/vtk/meningioma/Tr-me_1185.vtk,meningioma,38718,77208
data/vtk/meningioma/Tr-me_1186.vtk,meningioma,39108,77732
data/vtk/meningioma/Tr-me_1187.vtk,meningioma,58678,116684
data/vtk/meningioma/Tr-me_1188.vtk,meningioma,37768,75040
data/vtk/meningioma/Tr-me_1189.vtk,meningioma,62426,124164
data/vtk/meningioma/Tr-me_119.vtk,meningioma,36450,72272
data/vtk/meningioma/Tr-me_1190.vtk,meningioma,40656,80764
data/vtk/meningioma/Tr-me_1191.vtk,meningioma,57838,115284
data/vtk/meningioma/Tr-me_1192.vtk,meningioma,36046,71520
data/vtk/meningioma/Tr-me_1193.vtk,meningioma,37366,74140
data/vtk/meningioma/Tr-me_1194.vtk,meningioma,71712,140756
data/vtk/meningioma/Tr-me_1195.vtk,meningioma,69810,139056
data/vtk/meningioma/Tr-me_1196.vtk,meningioma,25542,50520
data/vtk/meningioma/Tr-me_1197.vtk,meningioma,37486,74876
data/vtk/meningioma/Tr-me_1198.vtk,meningioma,71126,141704
data/vtk/meningioma/Tr-me_1199.vtk,meningioma,41580,82576
data/vtk/meningioma/Tr-me_12.vtk,meningioma,38394,76364
data/vtk/meningioma/Tr-me_120.vtk,meningioma,28778,56940
data/vtk/meningioma/Tr-me_1200.vtk,meningioma,38636,76896
data/vtk/meningioma/Tr-me_1201.vtk,meningioma,37732,74948
data/vtk/meningioma/Tr-me_1202.vtk,meningioma,35614,70512
data/vtk/meningioma/Tr-me_1203.vtk,meningioma,25202,49748
data/vtk/meningioma/Tr-me_1204.vtk,meningioma,39294,77844
data/vtk/meningioma/Tr-me_1205.vtk,meningioma,35506,70436
data/vtk/meningioma/Tr-me_1206.vtk,meningioma,36268,72412
data/vtk/meningioma/Tr-me_1207.vtk,meningioma,46120,91816
data/vtk/meningioma/Tr-me_1208.vtk,meningioma,32026,63744
data/vtk/meningioma/Tr-me_1209.vtk,meningioma,40482,80472
data/vtk/meningioma/Tr-me_121.vtk,meningioma,59392,117896
data/vtk/meningioma/Tr-me_1210.vtk,meningioma,34166,67756
data/vtk/meningioma/Tr-me_1211.vtk,meningioma,39426,78384
data/vtk/meningioma/Tr-me_1212.vtk,meningioma,35708,70836
data/vtk/meningioma/Tr-me_1213.vtk,meningioma,44474,88904
data/vtk/meningioma/Tr-me_1214.vtk,meningioma,42486,84380
data/vtk/meningioma/Tr-me_1215.vtk,meningioma,55576,110848
data/vtk/meningioma/Tr-me_1216.vtk,meningioma,53766,107240
data/vtk/meningioma/Tr-me_1217.vtk,meningioma,44732,88892
data/vtk/meningioma/Tr-me_1218.vtk,meningioma,49464,98384
data/vtk/meningioma/Tr-me_1219.vtk,meningioma,30592,60764
data/vtk/meningioma/Tr-me_122.vtk,meningioma,45734,90644
data/vtk/meningioma/Tr-me_1220.vtk,meningioma,25622,50508
data/vtk/meningioma/Tr-me_1221.vtk,meningioma,45736,90880
data/vtk/meningioma/Tr-me_1222.vtk,meningioma,35202,69588
data/vtk/meningioma/Tr-me_1223.vtk,meningioma,38322,76064
data/vtk/meningioma/Tr-me_1224.vtk,meningioma,36854,73056
data/vtk/meningioma/Tr-me_1225.vtk,meningioma,77854,155172
data/vtk/meningioma/Tr-me_1226.vtk,meningioma,38982,77568
data/vtk/meningioma/Tr-me_1227.vtk,meningioma,37308,74312
data/vtk/meningioma/Tr-me_1228.vtk,meningioma,40732,80988
data/vtk/meningioma/Tr-me_1229.vtk,meningioma,34610,68580
data/vtk/meningioma/Tr-me_123.vtk,meningioma,35634,70676
data/vtk/meningioma/Tr-me_1230.vtk,meningioma,61212,121804
data/vtk/meningioma/Tr-me_1231.vtk,meningioma,47352,94088
data/vtk/meningioma/Tr-me_1232.vtk,meningioma,38894,77296
data/vtk/meningioma/Tr-me_1233.vtk,meningioma,35990,71380
data/vtk/meningioma/Tr-me_1234.vtk,meningioma,57504,114716
data/vtk/meningioma/Tr-me_1235.vtk,meningioma,66678,132348
data/vtk/meningioma/Tr-me_1236.vtk,meningioma,33812,67096
data/vtk/meningioma/Tr-me_1237.vtk,meningioma,53792,107196
data/vtk/meningioma/Tr-me_1238.vtk,meningioma,22852,45628
data/vtk/meningioma/Tr-me_1239.vtk,meningioma,28668,56652
data/vtk/meningioma/Tr-me_124.vtk,meningioma,64478,128368
data/vtk/meningioma/Tr-me_1240.vtk,meningioma,52296,104044
data/vtk/meningioma/Tr-me_1241.vtk,meningioma,44366,88248
data/vtk/meningioma/Tr-me_1242.vtk,meningioma,10142,19880
data/vtk/meningioma/Tr-me_1243.vtk,meningioma,32338,64120
data/vtk/meningioma/Tr-me_1244.vtk,meningioma,17792,35284
data/vtk/meningioma/Tr-me_1245.vtk,meningioma,38172,76172
data/vtk/meningioma/Tr-me_1246.vtk,meningioma,35056,70084
data/vtk/meningioma/Tr-me_1247.vtk,meningioma,36064,71436
data/vtk/meningioma/Tr-me_1248.vtk,meningioma,15867,31060
data/vtk/meningioma/Tr-me_1249.vtk,meningioma,115852,230856
data/vtk/meningioma/Tr-me_125.vtk,meningioma,64127,127576
data/vtk/meningioma/Tr-me_1250.vtk,meningioma,39192,77988
data/vtk/meningioma/Tr-me_1251.vtk,meningioma,17686,34840
data/vtk/meningioma/Tr-me_1252.vtk,meningioma,40098,79972
data/vtk/meningioma/Tr-me_1253.vtk,meningioma,51698,102528
data/vtk/meningioma/Tr-me_1254.vtk,meningioma,37166,73900
data/vtk/meningioma/Tr-me_1255.vtk,meningioma,33400,66564
data/vtk/meningioma/Tr-me_1256.vtk,meningioma,38254,76164
data/vtk/meningioma/Tr-me_1257.vtk,meningioma,38564,76600
data/vtk/meningioma/Tr-me_1258.vtk,meningioma,40924,81476
data/vtk/meningioma/Tr-me_1259.vtk,meningioma,35502,70380
data/vtk/meningioma/Tr-me_126.vtk,meningioma,32614,64648
data/vtk/meningioma/Tr-me_1260.vtk,meningioma,58374,116332
data/vtk/meningioma/Tr-me_1261.vtk,meningioma,34522,68900
data/vtk/meningioma/Tr-me_1262.vtk,meningioma,102908,204926
data/vtk/meningioma/Tr-me_1263.vtk,meningioma,37528,74624
data/vtk/meningioma/Tr-me_1264.vtk,meningioma,55052,109320
data/vtk/meningioma/Tr-me_1265.vtk,meningioma,45110,89400
data/vtk/meningioma/Tr-me_1266.vtk,meningioma,64548,128384
data/vtk/meningioma/Tr-me_1267.vtk,meningioma,38656,76416
data/vtk/meningioma/Tr-me_1268.vtk,meningioma,39622,78856
data/vtk/meningioma/Tr-me_1269.vtk,meningioma,21214,41668
data/vtk/meningioma/Tr-me_127.vtk,meningioma,43212,85948
data/vtk/meningioma/Tr-me_1270.vtk,meningioma,57600,114804
data/vtk/meningioma/Tr-me_1271.vtk,meningioma,39302,78104
data/vtk/meningioma/Tr-me_1272.vtk,meningioma,20830,41100
data/vtk/meningioma/Tr-me_1273.vtk,meningioma,44176,87880
data/vtk/meningioma/Tr-me_1274.vtk,meningioma,64686,128604
data/vtk/meningioma/Tr-me_1275.vtk,meningioma,33996,67344
data/vtk/meningioma/Tr-me_1276.vtk,meningioma,21770,43132
data/vtk/meningioma/Tr-me_1277.vtk,meningioma,30454,60224
data/vtk/meningioma/Tr-me_1278.vtk,meningioma,44982,89588
data/vtk/meningioma/Tr-me_1279.vtk,meningioma,43366,86588
data/vtk/meningioma/Tr-me_128.vtk,meningioma,35666,70732
data/vtk/meningioma/Tr-me_1280.vtk,meningioma,45952,91236
data/vtk/meningioma/Tr-me_1281.vtk,meningioma,43116,85940
data/vtk/meningioma/Tr-me_1282.vtk,meningioma,146530,291560
data/vtk/meningioma/Tr-me_1283.vtk,meningioma,26496,52196
data/vtk/meningioma/Tr-me_1284.vtk,meningioma,20300,39920
data/vtk/meningioma/Tr-me_1285.vtk,meningioma,36554,72588
data/vtk/meningioma/Tr-me_1286.vtk,meningioma,160530,318354
data/vtk/meningioma/Tr-me_1287.vtk,meningioma,26216,52020
data/vtk/meningioma/Tr-me_1288.vtk,meningioma,36500,72280
data/vtk/meningioma/Tr-me_1289.vtk,meningioma,69960,139688
data/vtk/meningioma/Tr-me_129.vtk,meningioma,24226,47884
data/vtk/meningioma/Tr-me_1290.vtk,meningioma,137811,273140
data/vtk/meningioma/Tr-me_1291.vtk,meningioma,22720,44756
data/vtk/meningioma/Tr-me_1292.vtk,meningioma,30094,59508
data/vtk/meningioma/Tr-me_1293.vtk,meningioma,23888,47372
data/vtk/meningioma/Tr-me_1294.vtk,meningioma,41738,83000
data/vtk/meningioma/Tr-me_1295.vtk,meningioma,20038,39524
data/vtk/meningioma/Tr-me_1296.vtk,meningioma,37614,74884
data/vtk/meningioma/Tr-me_1297.vtk,meningioma,28314,56080
data/vtk/meningioma/Tr-me_1298.vtk,meningioma,45276,89552
data/vtk/meningioma/Tr-me_1299.vtk,meningioma,54032,107304
data/vtk/meningioma/Tr-me_13.vtk,meningioma,42762,85468
data/vtk/meningioma/Tr-me_130.vtk,meningioma,43782,87156
data/vtk/meningioma/Tr-me_1300.vtk,meningioma,51446,102348
data/vtk/meningioma/Tr-me_131.vtk,meningioma,18002,35392
data/vtk/meningioma/Tr-me_132.vtk,meningioma,46744,92900
data/vtk/meningioma/Tr-me_133.vtk,meningioma,38702,76808
data/vtk/meningioma/Tr-me_134.vtk,meningioma,23102,45620
data/vtk/meningioma/Tr-me_135.vtk,meningioma,45916,91468
data/vtk/meningioma/Tr-me_136.vtk,meningioma,39746,79444
data/vtk/meningioma/Tr-me_137.vtk,meningioma,59818,119028
data/vtk/meningioma/Tr-me_138.vtk,meningioma,26586,52892
data/vtk/meningioma/Tr-me_139.vtk,meningioma,59500,118424
data/vtk/meningioma/Tr-me_14.vtk,meningioma,85604,170936
data/vtk/meningioma/Tr-me_140.vtk,meningioma,40430,80216
data/vtk/meningioma/Tr-me_141.vtk,meningioma,49184,97776
data/vtk/meningioma/Tr-me_142.vtk,meningioma,40700,81024
data/vtk/meningioma/Tr-me_143.vtk,meningioma,57086,113680
data/vtk/meningioma/Tr-me_144.vtk,meningioma,43192,86044
data/vtk/meningioma/Tr-me_145.vtk,meningioma,196436,389800
data/vtk/meningioma/Tr-me_146.vtk,meningioma,39012,77316
data/vtk/meningioma/Tr-me_147.vtk,meningioma,38462,76316
data/vtk/meningioma/Tr-me_148.vtk,meningioma,62608,124724
data/vtk/meningioma/Tr-me_149.vtk,meningioma,20964,41408
data/vtk/meningioma/Tr-me_15.vtk,meningioma,46998,93196
data/vtk/meningioma/Tr-me_150.vtk,meningioma,40104,79704
data/vtk/meningioma/Tr-me_151.vtk,meningioma,49890,99324
data/vtk/meningioma/Tr-me_152.vtk,meningioma,35026,69668
data/vtk/meningioma/Tr-me_153.vtk,meningioma,43906,87252
data/vtk/meningioma/Tr-me_154.vtk,meningioma,223007,441780
data/vtk/meningioma/Tr-me_155.vtk,meningioma,69244,137904
data/vtk/meningioma/Tr-me_156.vtk,meningioma,32678,64880
data/vtk/meningioma/Tr-me_157.vtk,meningioma,23044,45600
data/vtk/meningioma/Tr-me_158.vtk,meningioma,62816,124984
data/vtk/meningioma/Tr-me_159.vtk,meningioma,45982,91092
data/vtk/meningioma/Tr-me_16.vtk,meningioma,34884,69260
data/vtk/meningioma/Tr-me_160.vtk,meningioma,37948,75540
data/vtk/meningioma/Tr-me_161.vtk,meningioma,54806,109144
data/vtk/meningioma/Tr-me_162.vtk,meningioma,36894,73100
data/vtk/meningioma/Tr-me_163.vtk,meningioma,50272,100072
data/vtk/meningioma/Tr-me_164.vtk,meningioma,41344,82216
data/vtk/meningioma/Tr-me_165.vtk,meningioma,33196,65676
data/vtk/meningioma/Tr-me_166.vtk,meningioma,18170,35936
data/vtk/meningioma/Tr-me_167.vtk,meningioma,140439,279748
data/vtk/meningioma/Tr-me_168.vtk,meningioma,49500,98864
data/vtk/meningioma/Tr-me_169.vtk,meningioma,43380,86372
data/vtk/meningioma/Tr-me_17.vtk,meningioma,44410,88556
data/vtk/meningioma/Tr-me_170.vtk,meningioma,44296,88068
data/vtk/meningioma/Tr-me_171.vtk,meningioma,48032,95964
data/vtk/meningioma/Tr-me_172.vtk,meningioma,33034,65316
data/vtk/meningioma/Tr-me_173.vtk,meningioma,47612,94556
data/vtk/meningioma/Tr-me_174.vtk,meningioma,33490,66448
data/vtk/meningioma/Tr-me_175.vtk,meningioma,29248,57940
data/vtk/meningioma/Tr-me_176.vtk,meningioma,39222,77812
data/vtk/meningioma/Tr-me_177.vtk,meningioma,45930,91156
data/vtk/meningioma/Tr-me_178.vtk,meningioma,40432,80344
data/vtk/meningioma/Tr-me_179.vtk,meningioma,40276,80140
data/vtk/meningioma/Tr-me_18.vtk,meningioma,48098,95320
data/vtk/meningioma/Tr-me_180.vtk,meningioma,37750,74732
data/vtk/meningioma/Tr-me_181.vtk,meningioma,21368,42064
data/vtk/meningioma/Tr-me_182.vtk,meningioma,30548,60532
data/vtk/meningioma/Tr-me_183.vtk,meningioma,72138,143612
data/vtk/meningioma/Tr-me_184.vtk,meningioma,52020,103316
data/vtk/meningioma/Tr-me_185.vtk,meningioma,37432,74140
data/vtk/meningioma/Tr-me_186.vtk,meningioma,115150,229324
data/vtk/meningioma/Tr-me_187.vtk,meningioma,23728,46848
data/vtk/meningioma/Tr-me_188.vtk,meningioma,52470,104468
data/vtk/meningioma/Tr-me_189.vtk,meningioma,30384,60080
data/vtk/meningioma/Tr-me_19.vtk,meningioma,102601,204604
data/vtk/meningioma/Tr-me_190.vtk,meningioma,46662,93304
data/vtk/meningioma/Tr-me_191.vtk,meningioma,29300,58092
data/vtk/meningioma/Tr-me_192.vtk,meningioma,26790,53212
data/vtk/meningioma/Tr-me_193.vtk,meningioma,50190,99656
data/vtk/meningioma/Tr-me_194.vtk,meningioma,35544,70360
data/vtk/meningioma/Tr-me_195.vtk,meningioma,24234,47840
data/vtk/meningioma/Tr-me_196.vtk,meningioma,42134,83656
data/vtk/meningioma/Tr-me_197.vtk,meningioma,30556,60596
data/vtk/meningioma/Tr-me_198.vtk,meningioma,39328,78316
data/vtk/meningioma/Tr-me_199.vtk,meningioma,58703,116500
data/vtk/meningioma/Tr-me_2.vtk,meningioma,38814,77196
data/vtk/meningioma/Tr-me_20.vtk,meningioma,43270,86436
data/vtk/meningioma/Tr-me_200.vtk,meningioma,120044,239396
data/vtk/meningioma/Tr-me_201.vtk,meningioma,37674,74788
data/vtk/meningioma/Tr-me_202.vtk,meningioma,205740,411510
data/vtk/meningioma/Tr-me_203.vtk,meningioma,30814,60944
data/vtk/meningioma/Tr-me_204.vtk,meningioma,47290,94472
data/vtk/meningioma/Tr-me_205.vtk,meningioma,66162,131524
data/vtk/meningioma/Tr-me_206.vtk,meningioma,12252,23904
data/vtk/meningioma/Tr-me_207.vtk,meningioma,35998,71140
data/vtk/meningioma/Tr-me_208.vtk,meningioma,30126,59556
data/vtk/meningioma/Tr-me_209.vtk,meningioma,43560,86508
data/vtk/meningioma/Tr-me_21.vtk,meningioma,32932,65212
data/vtk/meningioma/Tr-me_210.vtk,meningioma,38368,76672
data/vtk/meningioma/Tr-me_211.vtk,meningioma,50514,100604
data/vtk/meningioma/Tr-me_212.vtk,meningioma,28770,56796
data/vtk/meningioma/Tr-me_213.vtk,meningioma,43608,87068
data/vtk/meningioma/Tr-me_214.vtk,meningioma,27564,54620
data/vtk/meningioma/Tr-me_215.vtk,meningioma,65684,130596
data/vtk/meningioma/Tr-me_216.vtk,meningioma,34188,67728
data/vtk/meningioma/Tr-me_217.vtk,meningioma,32428,64404
data/vtk/meningioma/Tr-me_218.vtk,meningioma,20472,40648
data/vtk/meningioma/Tr-me_219.vtk,meningioma,47412,94216
data/vtk/meningioma/Tr-me_22.vtk,meningioma,39342,78156
data/vtk/meningioma/Tr-me_220.vtk,meningioma,38434,76196
data/vtk/meningioma/Tr-me_221.vtk,meningioma,19598,38328
data/vtk/meningioma/Tr-me_222.vtk,meningioma,28169,55388
data/vtk/meningioma/Tr-me_223.vtk,meningioma,37810,75384
data/vtk/meningioma/Tr-me_224.vtk,meningioma,65288,129868
data/vtk/meningioma/Tr-me_225.vtk,meningioma,53906,107108
data/vtk/meningioma/Tr-me_226.vtk,meningioma,33500,66352
data/vtk/meningioma/Tr-me_227.vtk,meningioma,28982,57132
data/vtk/meningioma/Tr-me_228.vtk,meningioma,41332,82524
data/vtk/meningioma/Tr-me_229.vtk,meningioma,46058,91676
data/vtk/meningioma/Tr-me_23.vtk,meningioma,44870,89184
data/vtk/meningioma/Tr-me_230.vtk,meningioma,49294,98208
data/vtk/meningioma/Tr-me_231.vtk,meningioma,50978,101224
data/vtk/meningioma/Tr-me_232.vtk,meningioma,46262,92072
data/vtk/meningioma/Tr-me_233.vtk,meningioma,48066,96024
data/vtk/meningioma/Tr-me_234.vtk,meningioma,16562,32528
data/vtk/meningioma/Tr-me_235.vtk,meningioma,13578,26572
data/vtk/meningioma/Tr-me_236.vtk,meningioma,28530,56452
data/vtk/meningioma/Tr-me_237.vtk,meningioma,39536,78864
data/vtk/meningioma/Tr-me_238.vtk,meningioma,148756,295720
data/vtk/meningioma/Tr-me_239.vtk,meningioma,28926,56880
data/vtk/meningioma/Tr-me_24.vtk,meningioma,26978,53044
data/vtk/meningioma/Tr-me_240.vtk,meningioma,53050,105588
data/vtk/meningioma/Tr-me_241.vtk,meningioma,169348,337414
data/vtk/meningioma/Tr-me_242.vtk,meningioma,53580,106736
data/vtk/meningioma/Tr-me_243.vtk,meningioma,55656,110920
data/vtk/meningioma/Tr-me_244.vtk,meningioma,48982,97128
data/vtk/meningioma/Tr-me_245.vtk,meningioma,38200,76048
data/vtk/meningioma/Tr-me_246.vtk,meningioma,38984,77416
data/vtk/meningioma/Tr-me_247.vtk,meningioma,58004,115432
data/vtk/meningioma/Tr-me_248.vtk,meningioma,48174,95680
data/vtk/meningioma/Tr-me_249.vtk,meningioma,32236,63592
data/vtk/meningioma/Tr-me_25.vtk,meningioma,35944,71336
data/vtk/meningioma/Tr-me_250.vtk,meningioma,35372,69780
data/vtk/meningioma/Tr-me_251.vtk,meningioma,28649,56340
data/vtk/meningioma/Tr-me_252.vtk,meningioma,27334,54000
data/vtk/meningioma/Tr-me_253.vtk,meningioma,59750,118960
data/vtk/meningioma/Tr-me_254.vtk,meningioma,47416,94312
data/vtk/meningioma/Tr-me_255.vtk,meningioma,25192,49820
data/vtk/meningioma/Tr-me_256.vtk,meningioma,31360,62216
data/vtk/meningioma/Tr-me_257.vtk,meningioma,43284,86548
data/vtk/meningioma/Tr-me_258.vtk,meningioma,29772,58960
data/vtk/meningioma/Tr-me_259.vtk,meningioma,39452,78344
data/vtk/meningioma/Tr-me_26.vtk,meningioma,24184,47840
data/vtk/meningioma/Tr-me_260.vtk,meningioma,44086,87684
data/vtk/meningioma/Tr-me_261.vtk,meningioma,40016,79340
data/vtk/meningioma/Tr-me_262.vtk,meningioma,13722,26888
data/vtk/meningioma/Tr-me_263.vtk,meningioma,16994,33732
data/vtk/meningioma/Tr-me_264.vtk,meningioma,37754,75088
data/vtk/meningioma/Tr-me_265.vtk,meningioma,59060,117700
data/vtk/meningioma/Tr-me_266.vtk,meningioma,47474,94720
data/vtk/meningioma/Tr-me_267.vtk,meningioma,45172,89812
data/vtk/meningioma/Tr-me_268.vtk,meningioma,18436,36132
data/vtk/meningioma/Tr-me_269.vtk,meningioma,34994,69708
data/vtk/meningioma/Tr-me_27.vtk,meningioma,29814,59040
data/vtk/meningioma/Tr-me_270.vtk,meningioma,30614,60756
data/vtk/meningioma/Tr-me_271.vtk,meningioma,82294,164148
data/vtk/meningioma/Tr-me_272.vtk,meningioma,39706,78932
data/vtk/meningioma/Tr-me_273.vtk,meningioma,38778,77060
data/vtk/meningioma/Tr-me_274.vtk,meningioma,47064,93760
data/vtk/meningioma/Tr-me_275.vtk,meningioma,34778,69484
data/vtk/meningioma/Tr-me_276.vtk,meningioma,32120,63396
data/vtk/meningioma/Tr-me_277.vtk,meningioma,26814,52980
data/vtk/meningioma/Tr-me_278.vtk,meningioma,29308,58020
data/vtk/meningioma/Tr-me_279.vtk,meningioma,23850,47120
data/vtk/meningioma/Tr-me_28.vtk,meningioma,32924,65288
data/vtk/meningioma/Tr-me_280.vtk,meningioma,37172,73872
data/vtk/meningioma/Tr-me_281.vtk,meningioma,36926,73232
data/vtk/meningioma/Tr-me_282.vtk,meningioma,42082,83584
data/vtk/meningioma/Tr-me_283.vtk,meningioma,21596,42940
data/vtk/meningioma/Tr-me_284.vtk,meningioma,46926,93320
data/vtk/meningioma/Tr-me_285.vtk,meningioma,48110,95732
data/vtk/meningioma/Tr-me_286.vtk,meningioma,64186,127540
data/vtk/meningioma/Tr-me_287.vtk,meningioma,38924,77468
data/vtk/meningioma/Tr-me_288.vtk,meningioma,38021,75416
data/vtk/meningioma/Tr-me_289.vtk,meningioma,128848,255808
data/vtk/meningioma/Tr-me_29.vtk,meningioma,61986,123624
data/vtk/meningioma/Tr-me_290.vtk,meningioma,51674,103248
data/vtk/meningioma/Tr-me_291.vtk,meningioma,28958,57204
data/vtk/meningioma/Tr-me_292.vtk,meningioma,33742,66964
data/vtk/meningioma/Tr-me_293.vtk,meningioma,31364,62080
data/vtk/meningioma/Tr-me_294.vtk,meningioma,37952,74988
data/vtk/meningioma/Tr-me_295.vtk,meningioma,44396,88200
data/vtk/meningioma/Tr-me_296.vtk,meningioma,44328,87756
data/vtk/meningioma/Tr-me_297.vtk,meningioma,29908,59280
data/vtk/meningioma/Tr-me_298.vtk,meningioma,28800,57056
data/vtk/meningioma/Tr-me_299.vtk,meningioma,58206,116016
data/vtk/meningioma/Tr-me_3.vtk,meningioma,129871,257456
data/vtk/meningioma/Tr-me_30.vtk,meningioma,22044,43528
data/vtk/meningioma/Tr-me_300.vtk,meningioma,36513,72544
data/vtk/meningioma/Tr-me_301.vtk,meningioma,7906,15464
data/vtk/meningioma/Tr-me_302.vtk,meningioma,52254,103980
data/vtk/meningioma/Tr-me_303.vtk,meningioma,48034,95720
data/vtk/meningioma/Tr-me_304.vtk,meningioma,49682,98668
data/vtk/meningioma/Tr-me_305.vtk,meningioma,25154,50296
data/vtk/meningioma/Tr-me_306.vtk,meningioma,70466,140148
data/vtk/meningioma/Tr-me_307.vtk,meningioma,15711,30752
data/vtk/meningioma/Tr-me_308.vtk,meningioma,37904,75364
data/vtk/meningioma/Tr-me_309.vtk,meningioma,39056,77624
data/vtk/meningioma/Tr-me_31.vtk,meningioma,40866,81144
data/vtk/meningioma/Tr-me_310.vtk,meningioma,40466,80376
data/vtk/meningioma/Tr-me_311.vtk,meningioma,42680,85132
data/vtk/meningioma/Tr-me_312.vtk,meningioma,41196,81964
data/vtk/meningioma/Tr-me_313.vtk,meningioma,31466,62496
data/vtk/meningioma/Tr-me_314.vtk,meningioma,30912,61420
data/vtk/meningioma/Tr-me_315.vtk,meningioma,48521,96472
data/vtk/meningioma/Tr-me_316.vtk,meningioma,49418,98628
data/vtk/meningioma/Tr-me_317.vtk,meningioma,36757,73028
data/vtk/meningioma/Tr-me_318.vtk,meningioma,148820,296208
data/vtk/meningioma/Tr-me_319.vtk,meningioma,29396,58272
data/vtk/meningioma/Tr-me_32.vtk,meningioma,31268,61956
data/vtk/meningioma/Tr-me_320.vtk,meningioma,44072,87496
data/vtk/meningioma/Tr-me_321.vtk,meningioma,44282,88520
data/vtk/meningioma/Tr-me_322.vtk,meningioma,39944,79804
data/vtk/meningioma/Tr-me_323.vtk,meningioma,33520,66468
data/vtk/meningioma/Tr-me_324.vtk,meningioma,40096,79528
